date,time,username,tweet,Compound_Score,Sentiments
10/01/2023,12:54:25,kompasdata,just the land of South Jakarta holds a trial to continue the murder of Nofriansyah Yosua Hutabarat Brigadier J trial Ferdy Sambo examines the indictment,-0.6908,Negatif
21/11/2022,10:40:28,akuratco,just the land of south jakarta holds a follow-up trial indictment for the murder of brigadier j bharada e ricky rizal strong ma ruf,-0.34,Negatif
10/01/2023,11:24:35,forumterkini,"just the land of South Jakarta holds a follow-up trial indictment for the murder of Brigadier J's plot to indict the schedule for attending the trial of the former Head of the Indonesian National Police Propam Division, Ferdy Sambo, the latest forum, accurate news, presenting information",-0.6908,Negatif
09/01/2023,11:52:18,forumterkini,"South Jakarta District Court Holds Further Session on Charges of Brigadier J's Suicide Plan Monday, the latest forum, accurate news, presenting information on the South Jakarta District Court, Brigadier General Strong, Maruf Djuyamto Ferdysambo Putri Candrawathi",-0.5106,Negatif
26/12/2022,11:32:22,aroundinews,justly the land of south jakarta holds a follow-up trial on suspicion of killing brigadier j monday aas complete,-0.5423,Negatif
27/12/2022,14:45:54,forumterkini,"the just land of South Jakarta holds a follow-up trial with regard to examining witnesses charged with the murder of Brigadier J's plot Tuesday, the latest forum, accurate news, presenting information on Fredy Putri Candrawathi Brigadier J",-0.7579,Negatif
03/01/2023,12:02:21,forumterkini,just the land of South Jakarta holds a trial to continue examining witnesses charged with the plot to kill Brigadier J Tuesday.,-0.7579,Negatif
26/10/2022,10:54:26,news_delik,just the land of south jakarta holds trial breaking up ferdy sambo putri candrawathi strong ma ruf ricky rizal,0.5106,Positif
28/01/2023,9:59:34,detikcom,"just the land of South Jakarta holds a trial to prosecute a member of the National Police, former subordinate of Ferdy Sambo, complete information",-0.4019,Negatif
24/01/2023,12:21:05,forumterkini,jakarta south jakarta court schedule continued ricky rizal strong maruf hook kill brigadier j plot tuesday latest forum accurate news presenting strong information maruf south jakarta district court pleidoi trial,0.2263,Positif
02/01/2023,10:45:04,kompastv,just the land of South Jakarta is strong ma ruf ricky rizal joins the trial,0.5106,Positif
26/10/2022,9:45:00,tirto id,just the land of south jakarta continues the trial agenda for the murder of brigadier josua the reading agenda breaks up ferdy sambo putri candrawathi ricky rizal strong ma ruf,-0.34,Negatif
06/01/2023,12:53:50,abuser,just the land of south jakarta long hold ferdy sambo indicted for killing brigadier nofriansyah hutabarat brigadier j,-0.6597,Negatif
04/01/2023,17:51:39,time dotco,just the land of South Jakarta has long been held against Ferdy Sambo for the murder of Brigadier Joshua in January,-0.6908,Negatif
28/01/2023,21:07:03,detikcom,fair country south jakarta pn South Jakarta aju long detain former head of the Indonesian National Police propam division ferdy sambo et al fair jakarta,0.2023,Positif
03/01/2023,13:38:34,lampungpost_,fair land South Jakarta PN South Jakarta Ban indicted for killing Brigadier Nofriansyah Yosua Hutabarat alias Brigadier J Ferdy Sambo acquitted January PNjaksel latest news Lampungpost,-0.6908,Negatif
13/01/2023,12:46:34,withcom_id,fair land South Jakarta PN South Jakarta schedule to examine the indictment of obstruction of justice for the murder of Brigadier Nofriansyah Yosua Hutabarat alias Brigadier J January Medcomid,0.0,Netral
25/01/2023,9:02:34,here's dotcom,fair country South Jakarta Pn South Jakarta continues trial of case alleging the plot to kill Brigadier J Nofriansyah Yoshua Hutabarat Wednesday the hearing will hear pleidoi memorandum,-0.5267,Negatif
09/01/2023,10:30:00,tirto id,The South Jakarta District Court released the trial schedule for the attempted murder of Brigadier Yosua Pekan,-0.6908,Negatif
21/01/2023,15:12:51,pjm1306_twt,"justice in the dead country, see the news of Eliezer's heavy punishment from the wrong-headed PC, the mastermind of the murder of the brigadier, where is justice, please?",-0.6249,Negatif
15/12/2022,12:22:43,news metro TV,fair country PN jakarta holds trial for barring sidi brigadier Yosua full report lus zhang metro xinwen reporter,0.3182,Positif
07/11/2022,7:56:04,editorial detail,fair country PN South Jakarta holds trial agenda to examine witness indictment bharada richard eliezer pudihang lumiu bharada e bripka ricky rizal bripka rr strong ma ruf,0.6808,Positif
17/01/2023,11:09:28,news metro TV,fair country PN South Jakarta holds trial for murder of Brigadier Joshua Baca charges Ferdy Sambo full report Lilik Cendrani Metro Xinwen reporter,-0.6705,Negatif
23/12/2022,22:19:29,tvonenews,fair country PN South Jakarta holds trial to kill Brigadier Nofriansyah Yosua Hutabarat Brigadier J View full news,-0.5267,Negatif
30/11/2022,11:39:43,indozonemedia,fair country pn south jakarta holds trial for murder plot novriansyah yosua hutabarat alias brigadier j indictment bharada e richard eliezer strong ma ruf ricky rizal wednesday,-0.0258,Negatif
23/12/2022,13:54:28,indozonemedia,fair country PN South Jakarta Holds Obstruction of Justice Session Barrier Sidi kills Nofriansyah Yosua Hutabarat alias Brigadier J Jumat's plan,0.1779,Positif
08/12/2022,11:45:16,indozonemedia,fair country PN South Jakarta holds obstruction of justice trial Barrier Sidi kills Novriansyah Yosua Hutabarat alias Brigadier J plot Thursday,0.1779,Positif
24/01/2023,12:20:19,journalized5,fair country PN South Jakarta schedule to hold trial continue to kill plot of Brigadier Nofriansyah Yosua Hutabarat Tuesday agenda read defend pledoi indictment Ferdy Sambo aide ricky rizal wibowo,-0.5267,Negatif
04/01/2023,15:32:37,welfareidonline,fair country PN jakarta south south jakarta long detain charges ferdy sambo person in case of murder plot of brigadier nofriansyah yosua hutabarat brigadier j,-0.8074,Negatif
29/01/2023,5:23:17,devi_didik,"justice, the country is upright, fix us, the people have been monitoring sambo, there are a lot of things that don't make sense, the trial, the prosecutor, the judges haven't revealed it, close it, pi sambo, cs mafia",0.5267,Positif
26/01/2023,11:43:51,demokrasicoid,just president of bharada e family comes state palace,0.0,Netral
18/01/2023,12:38:07,by the way,"it's fair to break up with the prosecutor's daughter, Candrawati, only 1 year in prison",-0.25,Negatif
19/01/2023,16:00:47,a17nphotography,just broken indonesian law society princess candrawati ferdi sambo,-0.4767,Negatif
24/01/2023,6:58:23,brewockskhan,fair ends fair godwhen humans have the heart,0.8316,Positif
18/01/2023,19:49:49,__exercises,"fair, bharada e's legal verdict is light, fortunately, justice collaborator bharada e is on the court agenda",0.7783,Positif
17/01/2023,13:13:52,we have 17,ADL is waiting for a trial to sue Candrawathi's daughter if the prosecutor dares to demand PC life span is the brain of killing Brigadier J Ferdy Sambo's plan.,-0.7096,Negatif
24/01/2023,13:56:52,Jedispoel,fighting strong version of samb ferdy sambo predict open death sentence brigadier j,-0.4215,Negatif
08/12/2022,19:52:06,metro_tv,fighting witness richard eliezer ferdy sambo witness in brigadier j trial bright judge witness metrotv controversy sambo vs eliezer Thursday wib trialferdysambocs,0.1027,Positif
29/01/2023,7:45:54,arhamyko_,Adu sambo cave cake fun,0.5106,Positif
13/12/2022,18:53:45,postingnewsid,"Ouch, Attorney Putri Candrawathi's ban belongs to Brigadier J Yosua, denies the prosecutor's hearing on Monday December regarding suspicion",-0.8402,Negatif
09/11/2022,12:36:49,tajukflorescom,"Romer's call to prayer is selling well, Ma'ruf Ricky Rizal, Brigadier J, shoots",0.2732,Positif
09/11/2022,20:27:21,inforoom22,romer's call to prayer witnesses strong indictment ma ruf ricky rizal silence princess candrawathi kebayamerah ferdy sambo verrel bramasta,0.5106,Positif
29/01/2023,17:49:58,Cafeteria recommended,affah then do you believe or not if taehyung shakes accounts when you say you're sambo's daughter,0.0,Netral
18/01/2023,19:39:22,ringing,religion i invite property right self worship raffi ahmad i play store i bharada e i tramadol i minutes i prosecutor i the heirs i mute i cuk nan i gen z i ginting i errphone bbtitans seokjin treasure helloinjkt,0.7506,Positif
16/01/2023,9:11:32,indozonemedia,The reading agenda demands that Ricky Rizal is strong and ma'ruf,0.5106,Positif
05/11/2022,15:31:04,kompastv,"Agenda for examining witness Eliezer Ricky Rizal, Strong Ma Ruf, meeting Monday",0.5106,Positif
22/01/2023,18:59:03,tribunnews,agenda pleidoi indictment week trial read agenda prosecute prosecutor charge prosecutor indictment of obstruction of justice obstacle sidi brigadier j ld,-0.2023,Negatif
22/12/2022,12:32:32,betweennews,"Agenda for the trial on the murder of Brigadier J examines the light witness Ferdy Sambo Putri Candrawathi, a criminal psychologist, complete news",-0.8442,Negatif
19/12/2022,10:42:58,detikcom,trial agenda kills Yosua hears expert witness Sambo Putri strong court room ma ruf ricky rizal sits in court chair takes part in court walk,-0.0516,Negatif
16/01/2023,10:11:01,vivacoid,"Agenda for the trial next time, the prosecutor has demanded that the prosecutor read the charge for the murder of Brigadier Joshua, Ricky Rizal, Strong Ma Ruf",-0.5106,Negatif
12/12/2022,5:39:15,bogor tribune,Agenda for further trial of Brigadier J Putri Candrawathi witness indictment,0.0,Netral
21/01/2023,23:30:35,kompastv,the agenda for the pledoi trial was to kill Brigadier Joshua Pekan's plan,-0.6908,Negatif
30/11/2022,9:46:35,tirto id,agenda for Wednesday's trial examine witnesses three charges witness mari witness richard eliezer ricky rizal strong ma ruf,0.296,Positif
27/01/2023,14:39:08,time dotco,agus nur patria sued prison law fined rp million subsider barring prison bracket sidi killed brigadier yosua's plot,-0.9022,Negatif
15/12/2022,16:05:26,tirto id,"agus nurpatria bans witness irfan widyanto mentioning irfan's order to replace the cctv dvr at the Duren Police complex, south jakarta the crime scene was planned to kill Brigadier Joshua",-0.8481,Negatif
15/12/2022,23:19:02,tauberitamedia,agus nurpatria claims the warrant bag sprin stick dead hand brigadier j ferdy sambo official house,-0.2732,Negatif
27/01/2023,14:06:13,coil,agus nurpatria value the evidence of obstruction of justice killing brigadier Yosua news update update news text,0.1027,Positif
16/12/2022,18:01:00,kompastv,agus nurpatria check richard eliezer ricky rizal strong maruf malam kill brigadier j yosua agus moment i accept me scenario for ferdy sambo shoot members,-0.296,Negatif
27/01/2023,18:07:48,kompasdata,Agus Nurpatria demands prison for Sidi's obstacle case of killing Brigadier J. Agus indicting for involvement in deer CCTV inhibiting Sidi's murder,-0.946,Negatif
27/01/2023,15:02:02,forumterkini,Agus Nurpatria demands that Sidi's Barrier Prison kills Brigadier J,-0.8074,Negatif
22/08/2022,7:40:38,kagoyasilas,agus putri invites bharada e bripka ricky strong ma ruf brigadier yoshua official residence ferdy sambo police complex duren invites to go duren re rr km late j imbuh,0.5106,Positif
28/01/2023,15:45:48,merbabu merapi 1,ah bastard you are burhangimna sambo,-0.5423,Negatif
29/01/2023,6:19:55,pinexoroyi1,ah dagel if parrot per sambo,0.0,Netral
30/01/2023,6:58:47,camperhoon,"ah, no bro, the conditions are difficult, I'm just looking for a broker, and I can get a PC",-0.5719,Negatif
28/01/2023,22:55:07,hssssn_,"Ah, I'm not surprised if Sambo is free from light laws",0.3887,Positif
17/01/2023,9:00:21,cbeesky84,"ah, I don't believe what I believe in, fs competition, the position of police chief, if you think you're a cepu, you know you're angry, FS Brigadier J, as an adjutant who holds secrets, FS PC, cm contd",-0.5106,Negatif
29/01/2023,9:18:17,Tharunkarthi_,Ah kill,-0.6908,Negatif
28/01/2023,23:10:05,yarsa64823904,"ah, the basic slut said, duh, the male dog, luh, it's no longer the police, the monkey, Sambo, it's easy, luh's child is killed by a tronton",-0.8225,Negatif
29/01/2023,6:10:50,clvnszzz,ah mah Kompolnas trash in sambo just stupid fool xixixi,-0.743,Negatif
19/01/2023,14:15:33,commotion,"Ah, it's sad that when I read it, I sued Bharada, my voice trembled, I thought I was suing the message, but I'm suing the executor to kill Eliezer so much, if I don't get it, th",-0.9239,Negatif
15/12/2022,0:02:19,restorasi50,"Ah, Richard E, I'm a client, I admit to shooting FS power relations, Kadiv Propam, Bharada E, low rank aide",-0.0772,Negatif
29/01/2023,12:52:37,nickname,ahh those who really do have a heavy moral responsibility sambo pol,0.0,Netral
17/01/2023,7:05:18,Zakaria is wrong,"In the end, the law was free, pure Kuak, the prosecutor was right to have an affair with Brigadier J, Putri Candrawathi",0.5106,Positif
14/12/2022,13:09:47,breaking news,brigadier j,0.0,Netral
16/12/2022,19:44:35,financenews id,ballistic expert i hs glock projectile brigadier body j sambo corner,0.0,Netral
14/12/2022,14:33:08,detikcom,"Ballistics expert, I received the cartridges for the shooting hook of Brigadier Joshua, Ferdy Sambo's official house",0.0,Netral
14/12/2022,18:38:28,detikcom,Ballistics expert Arif Sumirat Intersection bullets become a crime scene shooting Brigadier N Yosua Hutabarat the origin of the gun,-0.7096,Negatif
14/12/2022,17:13:06,coil,ballistics expert arif sumirat examines midya puslabfor polri attends trial of brigadier Yosua's murder coilnews newsupdate,-0.6908,Negatif
14/12/2022,21:55:33,the people's mind,ballistics experts suspect the weapon used to kill Brigadier J was a Glock type,-0.8442,Negatif
15/12/2022,9:56:29,jurnalnews_id,ballistics expert brigadier j flake brain cell projectile,0.0,Netral
15/12/2022,11:19:53,brother prabu007,"ballistics expert, right, the results of the ballistic test for the eight casings that tested were identical, the weapon held by Richard Eliezer, added by dna sambo, the evidence for the Glock weapon, dodge you, Bharada, Richard Eliezer, you killed",-0.836,Negatif
